period,grid,group,level,model,n,n_days,brier,brier_lo,brier_hi,log_loss,ll_lo,ll_hi,d_ll_vs_base,d_ll_lo,d_ll_hi,d_brier_vs_base,d_brier_lo,d_brier_hi,citl,base
validation,z,expost_big_move,normal,G-raw-1d,1843875,366,0.0818,0.080844,0.082764,0.27833,0.27479,0.2819,0.020732,0.017837,0.02361,0.0044024,0.0037302,0.005096,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-raw-1d,42075,151,0.22637,0.21617,0.23678,0.84941,0.79742,0.90662,-0.013574,-0.04846,0.023785,-0.0041279,-0.0066383,-0.0016247,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-seas-10m,1843875,366,0.076319,0.075306,0.077337,0.25508,0.25131,0.25912,-0.0025159,-0.0036729,-0.0013699,-0.0010776,-0.0012042,-0.00093482,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-seas-10m,42075,151,0.22235,0.2124,0.23207,0.81975,0.77342,0.86576,-0.043237,-0.070271,-0.013923,-0.0081428,-0.010238,-0.006,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-seas-30m,1843875,366,0.076383,0.075385,0.077375,0.25341,0.24985,0.25699,-0.0041911,-0.005058,-0.003285,-0.0010136,-0.0011259,-0.00089465,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-seas-30m,42075,151,0.22364,0.21319,0.23382,0.80603,0.76141,0.84942,-0.05695,-0.077731,-0.033564,-0.0068571,-0.0084369,-0.0052019,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-seas-2h,1843875,366,0.076921,0.075936,0.077866,0.25532,0.25207,0.25853,-0.0022753,-0.0029375,-0.0015378,-0.0004763,-0.00057084,-0.00036506,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-seas-2h,42075,151,0.22619,0.21497,0.23723,0.82435,0.77499,0.87504,-0.038636,-0.058674,-0.019619,-0.0043051,-0.0056942,-0.0029709,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-seas-6h,1843875,366,0.077662,0.07672,0.078568,0.2591,0.25591,0.26219,0.0015007,0.00054912,0.0026496,0.00026457,0.00011714,0.00045572,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-seas-6h,42075,151,0.22517,0.21404,0.23617,0.83044,0.77345,0.89214,-0.032546,-0.062288,0.0001894,-0.0053258,-0.0072921,-0.0034058,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-seas-1d,1843875,366,0.078772,0.077847,0.079654,0.2648,0.26174,0.26803,0.0071994,0.0056308,0.0088798,0.0013747,0.0010836,0.001703,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-seas-1d,42075,151,0.22224,0.21133,0.2331,0.82188,0.76112,0.89067,-0.041098,-0.078362,0.0043582,-0.0082518,-0.010984,-0.0055913,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-blend-raw,1843875,366,0.076662,0.075674,0.077615,0.25428,0.25098,0.25757,-0.0033186,-0.0040118,-0.0026677,-0.00073475,-0.00083015,-0.00063938,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-blend-raw,42075,151,0.21994,0.20976,0.22979,0.74497,0.70764,0.77879,-0.11801,-0.13524,-0.10139,-0.010557,-0.012268,-0.0089425,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,G-blend,1843875,366,0.076305,0.075325,0.077254,0.25264,0.24932,0.25597,-0.004958,-0.0058076,-0.0041127,-0.0010925,-0.001206,-0.00097332,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),G-blend,42075,151,0.2192,0.20892,0.22923,0.74316,0.7032,0.78222,-0.11982,-0.13844,-0.1017,-0.011298,-0.012999,-0.0096568,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,T-raw-2h,1843875,366,0.076205,0.075138,0.077262,0.25327,0.24973,0.25659,-0.0043327,-0.0047085,-0.003951,-0.0011923,-0.0012986,-0.0010851,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),T-raw-2h,42075,151,0.2361,0.22466,0.24726,0.82591,0.78079,0.86875,-0.037074,-0.040696,-0.033207,0.0056078,0.0050494,0.0062055,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,T-blend,1843875,366,0.075539,0.074484,0.076572,0.24894,0.24562,0.25236,-0.0086607,-0.0093623,-0.0079756,-0.0018584,-0.0019839,-0.0017276,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),T-blend,42075,151,0.22518,0.21447,0.23555,0.74855,0.71106,0.78589,-0.11443,-0.12844,-0.10032,-0.0053122,-0.0066403,-0.0040388,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,MIX-blend,1843875,366,0.075578,0.07453,0.076606,0.24936,0.24609,0.25269,-0.0082358,-0.0089524,-0.0075611,-0.0018188,-0.0019393,-0.001693,0.00048783,G-raw-2h
validation,z,expost_big_move,big move (ex post),MIX-blend,42075,151,0.2242,0.21356,0.23447,0.73851,0.70211,0.77509,-0.12447,-0.1388,-0.10977,-0.0062984,-0.0076553,-0.0049997,0.0094949,G-raw-2h
validation,z,expost_big_move,normal,EMP-blend,1843875,366,0.075542,0.074497,0.076577,0.24892,0.24557,0.25234,-0.008678,-0.0093755,-0.0079866,-0.0018554,-0.0019792,-0.0017279,-0.0014562,G-raw-2h
validation,z,expost_big_move,big move (ex post),EMP-blend,42075,151,0.22511,0.21435,0.23557,0.7496,0.71211,0.78722,-0.11338,-0.12693,-0.099261,-0.0053853,-0.0068306,-0.0040605,0.0068522,G-raw-2h
validation,dollar,all,all,G-raw-10m,424985,366,0.063794,0.062692,0.064912,0.22044,0.21588,0.22544,-0.0011713,-0.0026479,0.00038624,-0.00076503,-0.00091704,-0.00062401,-4.1074e-05,G-raw-2h
validation,dollar,all,all,G-raw-30m,424985,366,0.063888,0.062802,0.064973,0.21868,0.21447,0.22319,-0.0029311,-0.00394,-0.0018372,-0.00067023,-0.00077787,-0.00056614,-4.2254e-05,G-raw-2h
validation,dollar,all,all,G-raw-2h,424985,366,0.064559,0.063493,0.065619,0.22161,0.21744,0.22584,0,0,0,0,0,0,-4.3547e-05,G-raw-2h
validation,dollar,all,all,G-raw-6h,424985,366,0.065345,0.064325,0.066339,0.22644,0.22243,0.23065,0.004828,0.003902,0.0057612,0.0007863,0.0006456,0.00092664,-4.9243e-05,G-raw-2h
validation,dollar,all,all,G-raw-1d,424985,366,0.066307,0.065336,0.067286,0.23273,0.22828,0.23721,0.011114,0.0092368,0.013264,0.0017486,0.0014395,0.0020876,-6.934e-05,G-raw-2h
validation,dollar,all,all,G-seas-10m,424985,366,0.06371,0.062607,0.064819,0.21977,0.21522,0.22478,-0.0018437,-0.0035047,7.3827e-05,-0.00084815,-0.0009952,-0.00069655,-3.7737e-05,G-raw-2h
validation,dollar,all,all,G-seas-30m,424985,366,0.063711,0.062639,0.064793,0.21757,0.2134,0.22216,-0.004042,-0.0053838,-0.0025237,-0.00084802,-0.00096839,-0.00072317,-3.7808e-05,G-raw-2h
validation,dollar,all,all,G-seas-2h,424985,366,0.064034,0.062969,0.065116,0.21827,0.21415,0.22262,-0.0033411,-0.0045426,-0.002165,-0.00052459,-0.00064577,-0.00041055,-4.0295e-05,G-raw-2h
validation,dollar,all,all,G-seas-6h,424985,366,0.064376,0.063351,0.065449,0.22034,0.21629,0.22478,-0.0012725,-0.0028447,0.00031291,-0.00018293,-0.00033959,-8.1452e-06,-4.0622e-05,G-raw-2h
validation,dollar,all,all,G-seas-1d,424985,366,0.064855,0.063801,0.065917,0.22384,0.21944,0.22872,0.0022262,0.00013931,0.0045765,0.00029618,8.2777e-05,0.00054405,-3.7709e-05,G-raw-2h
validation,dollar,all,all,G-blend-raw,424985,366,0.064232,0.063195,0.065265,0.21749,0.21371,0.22158,-0.0041207,-0.0050957,-0.0031439,-0.00032634,-0.00043379,-0.00022637,-4.5634e-05,G-raw-2h
validation,dollar,all,all,G-blend,424985,366,0.063678,0.062633,0.06475,0.21503,0.21128,0.21927,-0.0065809,-0.0079513,-0.0051853,-0.0008803,-0.0010111,-0.00074418,-3.9043e-05,G-raw-2h
validation,dollar,all,all,T-raw-2h,424985,366,0.06385,0.062684,0.064998,0.21599,0.21209,0.21993,-0.0056196,-0.0064102,-0.0049302,-0.00070904,-0.00081525,-0.00060751,-1.8417e-05,G-raw-2h
validation,dollar,all,all,T-blend,424985,366,0.063113,0.061973,0.064267,0.21075,0.20717,0.21457,-0.010858,-0.012054,-0.0096164,-0.0014452,-0.0015943,-0.0012975,-1.8638e-05,G-raw-2h
validation,dollar,all,all,MIX-blend,424985,366,0.063133,0.062001,0.064277,0.21098,0.20743,0.21474,-0.010631,-0.011854,-0.0094014,-0.0014252,-0.0015745,-0.0012792,-1.749e-05,G-raw-2h
validation,dollar,all,all,EMP-blend,424985,366,0.063114,0.06199,0.064262,0.21078,0.20715,0.21461,-0.010836,-0.012018,-0.0096341,-0.0014448,-0.0015896,-0.0013006,-0.0016518,G-raw-2h
validation,dollar,tau,60m,G-raw-10m,91163,366,0.066818,0.065427,0.068313,0.23772,0.23118,0.24455,0.0044592,0.0017356,0.0073032,-0.00049736,-0.00071463,-0.00026409,0.0015904,G-raw-2h
validation,dollar,tau,45m,G-raw-10m,79068,366,0.066216,0.06475,0.067721,0.23038,0.22401,0.23729,0.0010236,-0.0014637,0.003866,-0.00053799,-0.000763,-0.00031799,0.0010221,G-raw-2h
validation,dollar,tau,30m,G-raw-10m,64177,366,0.065525,0.064197,0.066888,0.22784,0.22134,0.23455,-0.00056515,-0.0031576,0.0020706,-0.00072297,-0.00095653,-0.00050151,-0.0014481,G-raw-2h
validation,dollar,tau,20m,G-raw-10m,52304,366,0.06186,0.060562,0.06319,0.2114,0.20557,0.21725,-0.0038284,-0.0062673,-0.001439,-0.00090247,-0.0011422,-0.00067427,0.00040247,G-raw-2h
validation,dollar,tau,15m,G-raw-10m,45086,366,0.062068,0.060747,0.063368,0.2101,0.20485,0.21557,-0.0042846,-0.0064889,-0.0020894,-0.00086166,-0.0011127,-0.00061718,-0.00070444,G-raw-2h
validation,dollar,tau,10m,G-raw-10m,36368,366,0.061524,0.06013,0.062974,0.2086,0.20265,0.21458,-0.0041992,-0.0063497,-0.0021833,-0.00088617,-0.00114,-0.0006313,-0.00026068,G-raw-2h
validation,dollar,tau,5m,G-raw-10m,24821,366,0.058932,0.057013,0.060765,0.19755,0.191,0.20386,-0.0064269,-0.0083245,-0.0044536,-0.001179,-0.0014961,-0.00089677,-0.0019444,G-raw-2h
validation,dollar,tau,3m,G-raw-10m,18239,366,0.057847,0.055748,0.059876,0.19271,0.18528,0.19932,-0.0072479,-0.0098353,-0.0047818,-0.0014594,-0.0019048,-0.0010518,-0.0019564,G-raw-2h
validation,dollar,tau,2m,G-raw-10m,13759,366,0.057414,0.054999,0.059616,0.19194,0.18399,0.19968,-0.0080756,-0.011609,-0.0048008,-0.0012128,-0.0016475,-0.00077582,-0.0033566,G-raw-2h
validation,dollar,tau,60m,G-raw-30m,91163,366,0.066799,0.065438,0.068228,0.2328,0.22703,0.2389,-0.00045624,-0.0020669,0.0012643,-0.00051654,-0.00065691,-0.00038071,0.0015888,G-raw-2h
validation,dollar,tau,45m,G-raw-30m,79068,366,0.066175,0.064735,0.067659,0.22729,0.22152,0.23333,-0.0020608,-0.0036259,-0.00029165,-0.00057871,-0.00072715,-0.00042696,0.0010198,G-raw-2h
validation,dollar,tau,30m,G-raw-30m,64177,366,0.065553,0.064235,0.066899,0.22535,0.21948,0.23142,-0.0030593,-0.004603,-0.0014604,-0.00069432,-0.00085053,-0.00054662,-0.0014608,G-raw-2h
validation,dollar,tau,20m,G-raw-30m,52304,366,0.061998,0.060713,0.06336,0.21134,0.20604,0.21663,-0.0038896,-0.0055488,-0.0022844,-0.00076456,-0.00093222,-0.00060991,0.0004115,G-raw-2h
validation,dollar,tau,15m,G-raw-30m,45086,366,0.062208,0.060881,0.06348,0.21012,0.20517,0.21531,-0.0042651,-0.0058087,-0.0027557,-0.00072135,-0.00088725,-0.00056844,-0.00071974,G-raw-2h
validation,dollar,tau,10m,G-raw-30m,36368,366,0.061719,0.060291,0.063141,0.20882,0.20331,0.21425,-0.0039848,-0.0055038,-0.0025441,-0.00069059,-0.00086351,-0.0005193,-0.00028237,G-raw-2h
validation,dollar,tau,5m,G-raw-30m,24821,366,0.059331,0.057445,0.061156,0.19936,0.19293,0.20544,-0.0046149,-0.0058676,-0.0034748,-0.00078077,-0.00097593,-0.00059558,-0.0019507,G-raw-2h
validation,dollar,tau,3m,G-raw-30m,18239,366,0.058271,0.056188,0.060263,0.19415,0.18699,0.20075,-0.0058087,-0.0074997,-0.0044115,-0.0010364,-0.0013272,-0.00079362,-0.0019554,G-raw-2h
validation,dollar,tau,2m,G-raw-30m,13759,366,0.057789,0.055362,0.06001,0.19394,0.18645,0.2012,-0.0060796,-0.0083102,-0.0040675,-0.0008374,-0.0011232,-0.00058152,-0.0032273,G-raw-2h
validation,dollar,tau,60m,G-raw-2h,91163,366,0.067315,0.066004,0.068714,0.23326,0.22775,0.23907,0,0,0,0,0,0,0.0015893,G-raw-2h
validation,dollar,tau,45m,G-raw-2h,79068,366,0.066754,0.065317,0.068191,0.22935,0.22345,0.23497,0,0,0,0,0,0,0.0010155,G-raw-2h
validation,dollar,tau,30m,G-raw-2h,64177,366,0.066248,0.064962,0.067568,0.22841,0.22305,0.23411,0,0,0,0,0,0,-0.0014715,G-raw-2h
validation,dollar,tau,20m,G-raw-2h,52304,366,0.062762,0.061447,0.06411,0.21523,0.20972,0.22026,0,0,0,0,0,0,0.00038991,G-raw-2h
validation,dollar,tau,15m,G-raw-2h,45086,366,0.062929,0.061582,0.064211,0.21438,0.2093,0.21966,0,0,0,0,0,0,-0.00076801,G-raw-2h
validation,dollar,tau,10m,G-raw-2h,36368,366,0.06241,0.060984,0.063869,0.2128,0.20733,0.21794,0,0,0,0,0,0,-0.0002959,G-raw-2h
validation,dollar,tau,5m,G-raw-2h,24821,366,0.060111,0.058277,0.061972,0.20398,0.19754,0.21029,0,0,0,0,0,0,-0.0018259,G-raw-2h
validation,dollar,tau,3m,G-raw-2h,18239,366,0.059307,0.057214,0.061321,0.19996,0.19276,0.20676,0,0,0,0,0,0,-0.0019141,G-raw-2h
validation,dollar,tau,2m,G-raw-2h,13759,366,0.058627,0.05617,0.060831,0.20002,0.19186,0.2079,0,0,0,0,0,0,-0.0031996,G-raw-2h
validation,dollar,tau,60m,G-raw-6h,91163,366,0.06795,0.066657,0.069322,0.23678,0.23138,0.24271,0.0035271,0.0023243,0.0048005,0.00063487,0.00049548,0.00080129,0.0015984,G-raw-2h
validation,dollar,tau,45m,G-raw-6h,79068,366,0.067498,0.066103,0.068895,0.23385,0.22795,0.2398,0.0045011,0.0033189,0.005732,0.00074399,0.00059595,0.00089208,0.0010228,G-raw-2h
validation,dollar,tau,30m,G-raw-6h,64177,366,0.06701,0.065744,0.068278,0.23315,0.2273,0.23916,0.0047424,0.0033273,0.0060118,0.00076212,0.00062942,0.00090729,-0.0014583,G-raw-2h
validation,dollar,tau,20m,G-raw-6h,52304,366,0.06359,0.062253,0.064916,0.22001,0.21479,0.22515,0.0047843,0.0035828,0.0059591,0.00082707,0.00065298,0.0010042,0.00038953,G-raw-2h
validation,dollar,tau,15m,G-raw-6h,45086,366,0.063791,0.062527,0.065045,0.22024,0.21505,0.22581,0.005859,0.004557,0.0070846,0.00086202,0.0006899,0.0010399,-0.00078743,G-raw-2h
validation,dollar,tau,10m,G-raw-6h,36368,366,0.063294,0.061858,0.064714,0.21865,0.21289,0.22448,0.0058442,0.0044512,0.0072857,0.00088378,0.00069825,0.0010711,-0.00035144,G-raw-2h
validation,dollar,tau,5m,G-raw-6h,24821,366,0.060949,0.059113,0.062706,0.20919,0.2025,0.21582,0.0052149,0.0037076,0.0067857,0.00083731,0.00063146,0.0010485,-0.0017734,G-raw-2h
validation,dollar,tau,3m,G-raw-6h,18239,366,0.060389,0.058315,0.062384,0.20659,0.19909,0.21389,0.0066267,0.0050888,0.0082389,0.0010818,0.00084884,0.0013117,-0.0019332,G-raw-2h
validation,dollar,tau,2m,G-raw-6h,13759,366,0.059628,0.057159,0.061865,0.20676,0.1979,0.21476,0.0067436,0.0049543,0.0087594,0.0010011,0.00074124,0.0012615,-0.0033967,G-raw-2h
validation,dollar,tau,60m,G-raw-1d,91163,366,0.068798,0.067454,0.070162,0.24198,0.23599,0.24862,0.0087178,0.0061072,0.011498,0.0014822,0.0011583,0.0018485,0.0015888,G-raw-2h
validation,dollar,tau,45m,G-raw-1d,79068,366,0.068406,0.067016,0.069758,0.23994,0.23314,0.24655,0.010588,0.0080546,0.013388,0.0016519,0.001332,0.0020131,0.0010205,G-raw-2h
validation,dollar,tau,30m,G-raw-1d,64177,366,0.067926,0.066657,0.069187,0.23939,0.23276,0.24624,0.010989,0.0081898,0.014098,0.0016784,0.0013599,0.0020227,-0.0014379,G-raw-2h
validation,dollar,tau,20m,G-raw-1d,52304,366,0.06455,0.06323,0.065815,0.22614,0.22042,0.23166,0.010911,0.0086,0.013325,0.0017874,0.0014278,0.0021559,0.00042298,G-raw-2h
validation,dollar,tau,15m,G-raw-1d,45086,366,0.064846,0.06358,0.066146,0.22691,0.22124,0.23322,0.012527,0.01004,0.015059,0.0019162,0.0015558,0.0022763,-0.0007622,G-raw-2h
validation,dollar,tau,10m,G-raw-1d,36368,366,0.064348,0.062925,0.065723,0.22591,0.21977,0.23244,0.013111,0.010278,0.016057,0.001938,0.0015792,0.0023169,-0.00036087,G-raw-2h
validation,dollar,tau,5m,G-raw-1d,24821,366,0.061992,0.060101,0.063824,0.21646,0.20911,0.22439,0.012477,0.0093915,0.015606,0.0018802,0.0014814,0.0022875,-0.0018926,G-raw-2h
validation,dollar,tau,3m,G-raw-1d,18239,366,0.061574,0.059508,0.063669,0.21484,0.20701,0.22377,0.01488,0.011497,0.018635,0.0022676,0.0017884,0.0027723,-0.0022165,G-raw-2h
validation,dollar,tau,2m,G-raw-1d,13759,366,0.0609,0.058372,0.063182,0.21403,0.20449,0.22244,0.014011,0.010611,0.017477,0.0022735,0.0017161,0.0028333,-0.0036304,G-raw-2h
validation,dollar,tau,60m,G-seas-10m,91163,366,0.066735,0.06535,0.068195,0.23699,0.23028,0.24372,0.0037307,0.00066527,0.0068827,-0.00057998,-0.00080499,-0.00033244,0.0015922,G-raw-2h
validation,dollar,tau,45m,G-seas-10m,79068,366,0.066086,0.064628,0.067562,0.22919,0.22281,0.23617,-0.00015905,-0.0029893,0.0030004,-0.00066854,-0.00089209,-0.00041906,0.0010243,G-raw-2h
validation,dollar,tau,30m,G-seas-10m,64177,366,0.065286,0.063956,0.066619,0.22566,0.21927,0.23271,-0.0027474,-0.00571,0.00048332,-0.00096186,-0.0012075,-0.0007108,-0.0014402,G-raw-2h
validation,dollar,tau,20m,G-seas-10m,52304,366,0.061837,0.06056,0.063175,0.21142,0.20547,0.21746,-0.003809,-0.0063755,-0.0012153,-0.00092542,-0.0011779,-0.00067069,0.00040043,G-raw-2h
validation,dollar,tau,15m,G-seas-10m,45086,366,0.062067,0.060748,0.063374,0.21028,0.20494,0.2159,-0.0041032,-0.0064182,-0.001774,-0.0008619,-0.0011134,-0.00061115,-0.00070404,G-raw-2h
validation,dollar,tau,10m,G-seas-10m,36368,366,0.061519,0.060124,0.062966,0.20869,0.20278,0.21464,-0.0041112,-0.0063013,-0.0019972,-0.00089113,-0.0011554,-0.00063026,-0.00026031,G-raw-2h
validation,dollar,tau,5m,G-seas-10m,24821,366,0.058919,0.056992,0.060756,0.19756,0.19099,0.20385,-0.0064221,-0.0083862,-0.0044165,-0.0011924,-0.0015051,-0.00090039,-0.0019351,G-raw-2h
validation,dollar,tau,3m,G-seas-10m,18239,366,0.057818,0.055719,0.059841,0.19273,0.18524,0.19942,-0.0072323,-0.009902,-0.0046688,-0.0014886,-0.0019398,-0.0010786,-0.0019424,G-raw-2h
validation,dollar,tau,2m,G-seas-10m,13759,366,0.057422,0.054997,0.059635,0.19204,0.18419,0.19981,-0.0079724,-0.011561,-0.0046435,-0.0012044,-0.0016327,-0.00076762,-0.003345,G-raw-2h
validation,dollar,tau,60m,G-seas-30m,91163,366,0.066575,0.065207,0.068017,0.23124,0.22527,0.23709,-0.0020146,-0.0042851,0.00019856,-0.0007408,-0.00091781,-0.00056052,0.0015902,G-raw-2h
validation,dollar,tau,45m,G-seas-30m,79068,366,0.065961,0.064513,0.067414,0.22575,0.21996,0.23196,-0.0036059,-0.0056578,-0.0013014,-0.00079344,-0.00096059,-0.00061753,0.0010249,G-raw-2h
validation,dollar,tau,30m,G-seas-30m,64177,366,0.065223,0.063947,0.066568,0.22282,0.21715,0.22937,-0.0055825,-0.0079387,-0.0031393,-0.0010252,-0.001218,-0.00082933,-0.0014571,G-raw-2h
validation,dollar,tau,20m,G-seas-30m,52304,366,0.06187,0.060582,0.063188,0.21075,0.20557,0.21621,-0.0044734,-0.0064622,-0.0024495,-0.00089227,-0.0010781,-0.00069529,0.00040365,G-raw-2h
validation,dollar,tau,15m,G-seas-30m,45086,366,0.062138,0.060809,0.063418,0.21016,0.20502,0.2157,-0.0042248,-0.0059535,-0.0023937,-0.00079102,-0.00097111,-0.00061157,-0.00072123,G-raw-2h
validation,dollar,tau,10m,G-seas-30m,36368,366,0.061647,0.060252,0.063092,0.20851,0.20295,0.21392,-0.0042926,-0.0058692,-0.0025887,-0.00076259,-0.00095884,-0.00056505,-0.00028491,G-raw-2h
validation,dollar,tau,5m,G-seas-30m,24821,366,0.059257,0.057359,0.061103,0.19907,0.19261,0.20516,-0.0049052,-0.006316,-0.0035368,-0.00085408,-0.0010767,-0.00064961,-0.0019273,G-raw-2h
validation,dollar,tau,3m,G-seas-30m,18239,366,0.058136,0.056005,0.060145,0.19403,0.1868,0.20063,-0.0059356,-0.0077678,-0.0042748,-0.0011711,-0.0014988,-0.00089122,-0.0019177,G-raw-2h
validation,dollar,tau,2m,G-seas-30m,13759,366,0.057775,0.055384,0.060027,0.19419,0.18658,0.20179,-0.0058289,-0.0082141,-0.0036328,-0.00085116,-0.001157,-0.00056902,-0.003196,G-raw-2h
validation,dollar,tau,60m,G-seas-2h,91163,366,0.066699,0.065386,0.068118,0.22871,0.22334,0.23438,-0.0045494,-0.0063749,-0.0027463,-0.00061593,-0.00076733,-0.00045816,0.0015911,G-raw-2h
validation,dollar,tau,45m,G-seas-2h,79068,366,0.066165,0.064763,0.067585,0.22501,0.21929,0.23058,-0.004344,-0.0059247,-0.002764,-0.00058934,-0.00072911,-0.00043901,0.0010201,G-raw-2h
validation,dollar,tau,30m,G-seas-2h,64177,366,0.065556,0.064294,0.066903,0.22321,0.21782,0.22931,-0.0051961,-0.0070212,-0.0035103,-0.00069158,-0.00083853,-0.00052935,-0.0014762,G-raw-2h
validation,dollar,tau,20m,G-seas-2h,52304,366,0.062269,0.060995,0.063576,0.21238,0.20723,0.21766,-0.0028491,-0.0044372,-0.001434,-0.00049307,-0.00064397,-0.0003216,0.00037149,G-raw-2h
validation,dollar,tau,15m,G-seas-2h,45086,366,0.062591,0.061273,0.063879,0.21293,0.20745,0.21842,-0.0014574,-0.0027287,-0.00019749,-0.00033842,-0.00046781,-0.00019007,-0.00076518,G-raw-2h
validation,dollar,tau,10m,G-seas-2h,36368,366,0.062041,0.060616,0.063473,0.21115,0.20553,0.21665,-0.0016496,-0.0027723,-0.00044589,-0.00036935,-0.0005167,-0.00021853,-0.00028065,G-raw-2h
validation,dollar,tau,5m,G-seas-2h,24821,366,0.059762,0.057852,0.061638,0.2028,0.19635,0.20921,-0.0011796,-0.002238,2.2879e-06,-0.00034923,-0.00050638,-0.00018893,-0.0018472,G-raw-2h
validation,dollar,tau,3m,G-seas-2h,18239,366,0.058792,0.05672,0.06081,0.19878,0.19129,0.20589,-0.0011812,-0.0024493,8.8557e-05,-0.00051516,-0.00071813,-0.00033463,-0.0018644,G-raw-2h
validation,dollar,tau,2m,G-seas-2h,13759,366,0.058389,0.055923,0.06064,0.19982,0.19154,0.20825,-0.00019709,-0.0016667,0.0012704,-0.00023755,-0.00043646,-3.9333e-05,-0.003122,G-raw-2h
validation,dollar,tau,60m,G-seas-6h,91163,366,0.066872,0.065571,0.068286,0.22897,0.22355,0.2349,-0.00429,-0.006525,-0.0019833,-0.00044315,-0.0006354,-0.00023833,0.0015958,G-raw-2h
validation,dollar,tau,45m,G-seas-6h,79068,366,0.066406,0.065006,0.067788,0.2261,0.22021,0.23165,-0.0032512,-0.0052823,-0.0011222,-0.00034794,-0.00054231,-0.00012423,0.0010237,G-raw-2h
validation,dollar,tau,30m,G-seas-6h,64177,366,0.065885,0.064658,0.067234,0.22532,0.21976,0.23146,-0.0030894,-0.005312,-0.00089409,-0.00036317,-0.00055438,-0.00015776,-0.0014717,G-raw-2h
validation,dollar,tau,20m,G-seas-6h,52304,366,0.062663,0.061385,0.063928,0.21464,0.20924,0.22032,-0.00058598,-0.0026125,0.001458,-9.9925e-05,-0.00028855,0.00010253,0.00035384,G-raw-2h
validation,dollar,tau,15m,G-seas-6h,45086,366,0.063048,0.061779,0.064329,0.21609,0.21079,0.2219,0.0017021,-0.00013623,0.0037656,0.00011851,-6.1676e-05,0.0003279,-0.00080584,G-raw-2h
validation,dollar,tau,10m,G-seas-6h,36368,366,0.062503,0.06106,0.063922,0.21504,0.20906,0.22094,0.0022351,0.00032041,0.0041449,9.2563e-05,-0.00011738,0.00030587,-0.00031727,G-raw-2h
validation,dollar,tau,5m,G-seas-6h,24821,366,0.060248,0.058405,0.062072,0.20646,0.19989,0.21329,0.002477,0.00068094,0.0044726,0.00013679,-0.00011371,0.0003854,-0.0018086,G-raw-2h
validation,dollar,tau,3m,G-seas-6h,18239,366,0.059408,0.057333,0.061457,0.20306,0.19566,0.2105,0.0030997,0.0010573,0.0053666,0.00010148,-0.00017593,0.00035794,-0.0017953,G-raw-2h
validation,dollar,tau,2m,G-seas-6h,13759,366,0.058971,0.056469,0.061262,0.20439,0.19553,0.21274,0.004379,0.0019455,0.0066563,0.00034488,5.7578e-05,0.00061472,-0.0030698,G-raw-2h
validation,dollar,tau,60m,G-seas-1d,91163,366,0.067233,0.065952,0.068621,0.23109,0.22546,0.23788,-0.0021678,-0.0053855,0.0012396,-8.2294e-05,-0.00034116,0.00020511,0.0015958,G-raw-2h
validation,dollar,tau,45m,G-seas-1d,79068,366,0.066784,0.065354,0.068162,0.22923,0.22306,0.23539,-0.00012193,-0.0030228,0.002835,2.9501e-05,-0.00024528,0.00033705,0.0010283,G-raw-2h
validation,dollar,tau,30m,G-seas-1d,64177,366,0.066333,0.06509,0.067663,0.22868,0.22293,0.2354,0.00027616,-0.0025966,0.0034039,8.4879e-05,-0.0001848,0.00036149,-0.0014537,G-raw-2h
